요양기관명,시도코드명,시군구코드명,좌표(X),좌표(Y),주소,좌표(X)_round,좌표(Y)_round
꿈이든소아청소년과의원,경기도,용인기흥구,127.118319,37.2723205,,127.1183,37.2723
꿈키우다 소아청소년과 봄이비인후과 연합의원,대구광역시,대구북구,128.5575142,35.9319522,,128.5575,35.932
나눔과더함이비인후과소아청소년과의원,서울특별시,동작구,126.9462924,37.5053236,,126.9463,37.5053
나무두리소아청소년과의원,인천광역시,인천미추홀구,126.6474574,37.4479153,,126.6475,37.4479
나소아과의원,강원특별자치도,삼척시,129.1757335,37.4481935,,129.1757,37.4482
나은소아청소년과의원,부산광역시,부산남구,129.1108065,35.1148211,,129.1108,35.1148
나은영소아청소년과의원,전라북도,익산시,126.9852011,35.9624796,,126.9852,35.9625
나을소아청소년과의원,부산광역시,부산북구,129.0142986,35.2282927,,129.0143,35.2283
난소아청소년과의원,강원특별자치도,강릉시,128.8808217,37.7412779,,128.8808,37.7413
남승우소아청소년과의원,경기도,화성시,127.0974953,37.1962985,,127.0975,37.1963
남양아이언소아청소년과의원,경기도,화성시,126.8180764,37.2089704,,126.8181,37.209
남은소아청소년과의원,부산광역시,부산북구,129.0111527,35.2345977,,129.0112,35.2346
남형근소아청소년과의원,경기도,성남수정구,127.152081,37.4433206,,127.1521,37.4433
내곡소아청소년과의원,서울특별시,서초구,127.0553844,37.4483161,,127.0554,37.4483
내포아이랑소아치과의원,충청남도,홍성군,126.6802107,36.6570555,,126.6802,36.6571
네이브키즈연세소아청소년과의원,경기도,성남분당구,127.1282197,37.4105955,,127.1282,37.4106
노상수소아청소년과의원,인천광역시,인천남동구,126.7086711,37.4618407,,126.7087,37.4618
노소아청소년과의원,서울특별시,서초구,127.0120781,37.5021689,,127.0121,37.5022
노아소아청소년과의원,경기도,의정부시,127.0413608,37.7601331,,127.0414,37.7601
노영래소아청소년과의원,서울특별시,도봉구,127.0509741,37.6499129,,127.051,37.6499
노은아이소아청소년과의원,대전광역시,대전유성구,127.3081266,36.3872542,,127.3081,36.3873
노은예소아청소년과의원,대전광역시,대전유성구,127.3178969,36.3866609,,127.3179,36.3867
녹번삼성키즈소아청소년과의원,서울특별시,은평구,126.937484,37.6031576,,126.9375,37.6032
누가소아청소년과의원,경기도,수원장안구,126.9803515,37.2942778,,126.9804,37.2943
누가소아청소년과의원,경기도,시흥시,126.7307158,37.3637725,,126.7307,37.3638
누누베베소아과의원,강원특별자치도,춘천시,127.7327187,37.8994774,,127.7327,37.8995
누리봄소아청소년과의원,경상남도,진주시,128.1457363,35.2176379,,128.1457,35.2176
누리사랑외과소아청소년과의원,부산광역시,부산해운대구,129.1411817,35.1669113,,129.1412,35.1669
누리소아청소년과의원,경기도,오산시,127.0925856,37.1410596,,127.0926,37.1411
누리소아청소년과의원,경기도,광주시,127.2584122,37.4087951,,127.2584,37.4088
누리연합소아과의원,경상북도,구미시,128.3170199,36.1390275,,128.317,36.139
누리연합소아청소년과의원,경기도,김포시,126.6433899,37.6370239,,126.6434,37.637
누보소아청소년과의원,충청남도,서산시,126.4456545,36.7742683,,126.4457,36.7743
뉴이진소아청소년과의원,충청남도,천안서북구,127.1256392,36.7944236,,127.1256,36.7944
늘미소소아청소년과의원,경기도,고양일산동구,126.7988693,37.6673967,,126.7989,37.6674
늘찬소아청소년과의원,강원특별자치도,춘천시,127.7335699,37.9089597,,127.7336,37.909
늘푸른소아과의원,경기도,수원팔달구,127.0320694,37.2796543,,127.0321,37.2797
늘푸른소아과의원,경기도,군포시,126.9448551,37.3504501,,126.9449,37.3505
늘푸른소아청소년과의원,서울특별시,관악구,126.9776837,37.4760703,,126.9777,37.4761
늘푸른소아청소년과의원,서울특별시,구로구,126.8887946,37.4958015,,126.8888,37.4958
늘푸른소아청소년과의원,경기도,김포시,126.7473353,37.6182001,,126.7473,37.6182
늘푸른소아청소년과의원,충청북도,청주서원구,127.4899774,36.6083,,127.49,36.6083
늘푸른소아청소년과의원,충청북도,충주시,127.9165916,36.9826514,,127.9166,36.9827
늘푸른소아청소년과의원,전라북도,전주완산구,127.1114399,35.8323382,,127.1114,35.8323
늘해랑소아청소년과의원,경기도,성남분당구,127.1144804,37.3621395,,127.1145,37.3621
다나성모소아청소년과의원,서울특별시,동대문구,127.0574429,37.5680203,,127.0574,37.568
다나소아과의원,전라남도,광양시,127.6948417,34.9371327,,127.6948,34.9371
다나소아청소년과의원,경기도,남양주시,127.2430743,37.6550675,,127.2431,37.6551
다나소아청소년과의원,경기도,의정부시,127.0459631,37.7245536,,127.046,37.7246
다나소아청소년과의원,충청남도,천안서북구,127.1276165,36.8302838,,127.1276,36.8303
다나소아청소년과의원,대구광역시,대구달서구,128.5721566,35.8610774,,128.5722,35.8611
다나소아청소년과의원,전라북도,군산시,126.7150604,35.970024,,126.7151,35.97
다니엘소아청소년과의원,경기도,파주시,126.7513553,37.7318843,,126.7514,37.7319
다니엘소아청소년과의원,대구광역시,대구달서구,128.5291303,35.8262782,,128.5291,35.8263
다산김소아청소년과의원,경기도,남양주시,127.1472509,37.6249021,,127.1473,37.6249
다산봄소아청소년과의원,경기도,남양주시,127.15859,37.6087966,,127.1586,37.6088
다산의료소비자생활협동조합정석소아청소년과병원,경기도,남양주시,127.2027443,37.7206568,,127.2027,37.7207
다산진소아청소년과의원,경기도,남양주시,127.1521046,37.6254944,,127.1521,37.6255
다솜소아청소년과의원,경기도,과천시,126.9918723,37.4263042,,126.9919,37.4263
다솜소아청소년과의원,충청북도,청주청원구,127.4733681,36.6625322,,127.4734,36.6625
다솜소아청소년과의원,충청북도,진천군,127.5335535,36.9033396,,127.5336,36.9033
다솜소아청소년과의원,경상남도,거제시,128.6405685,34.865232,,128.6406,34.8652
다솜소아청소년과의원,광주광역시,광주광산구,126.7779922,35.1478422,,126.778,35.1478
다온소아청소년과의원,서울특별시,강동구,127.1746155,37.5649683,,127.1746,37.565
다온소아청소년과의원,대전광역시,대전유성구,127.4057196,36.4000141,,127.4057,36.4
다온소아청소년과의원,울산광역시,울산남구,129.3214794,35.5274447,,129.3215,35.5274
다온연합소아청소년과의원,대구광역시,대구달성군,128.4179814,35.6555674,,128.418,35.6556
다정소아청소년과의원,세종시,세종시,127.2427341,36.497762,,127.2427,36.4978
다정한소아청소년과의원,인천광역시,인천남동구,126.719691,37.4553712,,126.7197,37.4554
닥터금소아청소년과의원,경기도,광주시,127.2339738,37.3866584,,127.234,37.3867
닥터맘소아청소년과의원,서울특별시,강북구,127.0189425,37.6179843,,127.0189,37.618
닥터해빗김미정소아청소년과의원,대구광역시,대구수성구,128.6333961,35.8572234,,128.6334,35.8572
닥터훈소아청소년과의원,서울특별시,마포구,126.9059413,37.5549104,,126.9059,37.5549
단비소아청소년과의원,서울특별시,성동구,127.0285419,37.5573015,,127.0285,37.5573
달서함소아한의원,대구광역시,대구달서구,128.5354597,35.8185423,,128.5355,35.8185
달소아청소년과의원,경상북도,포항북구,129.3872095,36.0890075,,129.3872,36.089
대곡소아과의원,대구광역시,대구달서구,128.5360514,35.8071574,,128.5361,35.8072
대덕연합소아과의원,대구광역시,대구남구,128.5977025,35.8404234,,128.5977,35.8404
대디맘소아청소년과의원,경기도,김포시,126.6607275,37.6455669,,126.6607,37.6456
대방소아청소년과의원,경상남도,창원성산구,128.7075527,35.2082587,,128.7076,35.2083
대범소아청소년과의원,경상남도,양산시,129.0317648,35.3366998,,129.0318,35.3367
대우명소아과의원,서울특별시,영등포구,126.9035001,37.5117857,,126.9035,37.5118
대치서울영재소아청소년과의원,서울특별시,강남구,127.0626942,37.4997818,,127.0627,37.4998
더 미래소아청소년과의원,경기도,의왕시,126.9670896,37.3594858,,126.9671,37.3595
더끌림소아치과의원,서울특별시,동대문구,127.0712122,37.5727566,,127.0712,37.5728
더네이처소아청소년과의원,경기도,평택시,127.0589169,37.0667897,,127.0589,37.0668
더드림소아청소년과의원,서울특별시,중구,127.0162008,37.5628577,,127.0162,37.5629
더바른소아청소년과의원,경기도,고양일산동구,126.8078924,37.6739982,,126.8079,37.674
더블유소아청소년과의원,광주광역시,광주광산구,126.8231139,35.189681,,126.8231,35.1897
더사랑소아청소년과의원,인천광역시,인천남동구,126.7364244,37.4431887,,126.7364,37.4432
더사랑소아청소년과의원,강원특별자치도,원주시,127.9677913,37.3386067,,127.9678,37.3386
더자란 소아청소년과의원,제주특별자치도,제주시,126.5390826,33.4863961,,126.5391,33.4864
더좋은소아청소년과의원,경기도,용인기흥구,127.1111013,37.3140144,,127.1111,37.314
더큰아이소아청소년과의원,부산광역시,부산해운대구,129.1757451,35.168815,,129.1757,35.1688
더튼튼소아청소년과의원,서울특별시,마포구,126.94898,37.5413405,,126.949,37.5413
덕은아이소아청소년과의원,경기도,고양덕양구,126.8706296,37.5794583,,126.8706,37.5795
도담도담소아청소년과의원,강원특별자치도,강릉시,128.8972549,37.7556928,,128.8973,37.7557
도담도담소아청소년과의원,세종시,세종시,127.2589409,36.5128445,,127.2589,36.5128
도담소아청소년과의원,서울특별시,도봉구,127.0344681,37.6622879,,127.0345,37.6623
도담소아청소년과의원,경기도,용인처인구,127.1868966,37.2323506,,127.1869,37.2324
도담소아청소년과의원,경기도,안성시,127.1748973,37.0014237,,127.1749,37.0014
도담소아청소년과의원,경기도,성남분당구,127.1069817,37.3750981,,127.107,37.3751
도담소아청소년과의원,경기도,김포시,126.7636061,37.5934718,,126.7636,37.5935
도담소아청소년과의원,인천광역시,인천남동구,126.7111112,37.452429,,126.7111,37.4524
도담소아청소년과의원,충청북도,청주흥덕구,127.4286308,36.6175121,,127.4286,36.6175
도담소아청소년과의원,경상남도,양산시,128.9946114,35.3131154,,128.9946,35.3131
도담소아청소년과의원,광주광역시,광주동구,126.926945,35.1596666,,126.9269,35.1597
도담소아청소년과의원,전라북도,완주군,127.1237535,35.9225025,,127.1238,35.9225
도담지소아청소년과의원,경상북도,포항북구,129.3537623,36.0255963,,129.3538,36.0256
도도소아청소년과의원,경상남도,양산시,129.0668981,35.316767,,129.0669,35.3168
도란도란소아청소년과의원,세종시,세종시,127.2485084,36.4956266,,127.2485,36.4956
도래울아이랑소아청소년과의원,경기도,고양덕양구,126.8694921,37.6303745,,126.8695,37.6304
도안누리소아청소년과의원,대전광역시,대전유성구,127.340543,36.3325703,,127.3405,36.3326
도안소아치과의원,대전광역시,대전유성구,127.3469003,36.35179,,127.3469,36.3518
도원소아청소년과의원,부산광역시,부산사하구,128.978584,35.0687275,,128.9786,35.0687
도치소아치과의원,세종시,세종시,127.248559,36.4949999,,127.2486,36.495
도화연세소아과의원,인천광역시,인천미추홀구,126.6688096,37.4678799,,126.6688,37.4679
동그라미소아청소년과의원,서울특별시,구로구,126.823167,37.4799845,,126.8232,37.48
동문소아청소년과의원,부산광역시,부산북구,129.032675,35.207631,,129.0327,35.2076
동산연세소아청소년과의원,경기도,고양덕양구,126.8861704,37.6448501,,126.8862,37.6449
동선소아과의원,서울특별시,강남구,127.0876791,37.4915446,,127.0877,37.4915
동심소아청소년과의원,서울특별시,서초구,127.0170643,37.4949647,,127.0171,37.495
동천연세소아청소년과의원,경기도,용인수지구,127.0933916,37.3356541,,127.0934,37.3357
동천이안소아청소년과의원,경기도,용인수지구,127.0916456,37.3363774,,127.0916,37.3364
동천희망소아과의원,광주광역시,광주서구,126.8588937,35.1712967,,126.8589,35.1713
동탄365키즈소아청소년과의원,경기도,화성시,127.1246944,37.1826526,,127.1247,37.1827
동탄굿모닝소아청소년과의원,경기도,화성시,127.1137164,37.2005425,,127.1137,37.2005
동탄그레이스소아청소년과의원,경기도,화성시,127.1096443,37.2076133,,127.1096,37.2076
동탄미소소아청소년과의원,경기도,화성시,127.1133874,37.1999195,,127.1134,37.1999
동탄아이언소아청소년과의원,경기도,화성시,127.1021941,37.2016986,,127.1022,37.2017
동탄에스소아청소년과의원,경기도,화성시,127.1243017,37.1831044,,127.1243,37.1831
동탄연세소아청소년과의원,경기도,화성시,127.0688912,37.2027924,,127.0689,37.2028
동탄이소아청소년과의원,경기도,화성시,127.1185789,37.1711527,,127.1186,37.1712
동탄키즈사랑소아치과의원,경기도,화성시,127.0598778,37.2099658,,127.0599,37.21
동탄키즈웰소아청소년과의원,경기도,화성시,127.1073075,37.1721233,,127.1073,37.1721
동탄호수소아청소년과의원,경기도,화성시,127.1051213,37.1661162,,127.1051,37.1661
동해아이온소아치과의원,강원특별자치도,동해시,129.1159264,37.5223215,,129.1159,37.5223
동호소아청소년과의원,대구광역시,대구동구,128.7249083,35.8664963,,128.7249,35.8665
두리소아과의원,경기도,고양일산동구,126.79096,37.653656,,126.791,37.6537
두리소아청소년과의원,인천광역시,인천서구,126.6970265,37.5939502,,126.697,37.594
두리하나소아청소년과의원,대전광역시,대전중구,127.3865692,36.3041085,,127.3866,36.3041
드림 소아청소년과의원,인천광역시,인천강화군,126.4860449,37.7473169,,126.486,37.7473
드림365소아청소년과의원,경기도,양주시,127.0922092,37.8185684,,127.0922,37.8186
드림365소아청소년과의원,강원특별자치도,원주시,127.8724962,37.3825827,,127.8725,37.3826
